,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[A84022],0.115,0.089,-0.053,0.279,0.001,0.001,30223.0,19760.0,1.0
1|practice_id[A84024],-0.199,0.099,-0.38,-0.012,0.0,0.001,44596.0,16391.0,1.0
1|practice_id[A84025],-0.327,0.196,-0.697,0.039,0.001,0.001,27380.0,19135.0,1.0
1|practice_id[A84026],0.229,0.088,0.066,0.395,0.001,0.001,30575.0,19291.0,1.0
1|practice_id[A84027],0.116,0.088,-0.046,0.285,0.0,0.001,31338.0,19233.0,1.0
1|practice_id[A84028],-0.279,0.088,-0.449,-0.118,0.001,0.001,29112.0,19892.0,1.0
1|practice_id[A84029],-0.328,0.088,-0.498,-0.167,0.001,0.001,28909.0,20264.0,1.0
1|practice_id[A84030],0.103,0.196,-0.262,0.47,0.001,0.001,29369.0,18871.0,1.0
1|practice_id[A84031],-0.496,0.088,-0.667,-0.335,0.001,0.001,30824.0,19395.0,1.0
1|practice_id[A84032],0.396,0.089,0.225,0.559,0.001,0.001,28914.0,19177.0,1.0
1|practice_id[A84033],0.23,0.099,0.04,0.413,0.0,0.001,43993.0,15996.0,1.0
1|practice_id[A84034],0.322,0.089,0.154,0.485,0.0,0.001,32005.0,18741.0,1.0
1|practice_id[A84036],-0.504,0.088,-0.669,-0.338,0.001,0.001,30269.0,19317.0,1.0
1|practice_id[A84037],-0.003,0.088,-0.17,0.164,0.0,0.001,31587.0,20046.0,1.0
1|practice_id[A84038],0.121,0.197,-0.243,0.497,0.001,0.001,30579.0,19455.0,1.0
1|practice_id[A84039],-0.331,0.087,-0.491,-0.166,0.0,0.001,31502.0,20244.0,1.0
1|practice_id[A84040],0.243,0.096,0.063,0.425,0.0,0.001,43933.0,16010.0,1.0
1|practice_id[A84042],0.51,0.088,0.339,0.67,0.001,0.001,29262.0,18324.0,1.0
1|practice_id[A84043],0.339,0.089,0.171,0.505,0.001,0.001,30229.0,19636.0,1.0
1|practice_id[A84044],0.272,0.088,0.103,0.433,0.001,0.001,28883.0,18586.0,1.0
1|practice_id[A84045],0.113,0.088,-0.056,0.274,0.001,0.001,30839.0,19121.0,1.0
1|practice_id[A84048],0.042,0.161,-0.256,0.352,0.001,0.001,25993.0,18609.0,1.0
1|practice_id[A84604],-0.332,0.088,-0.495,-0.163,0.0,0.001,31856.0,19194.0,1.0
1|practice_id[A84609],0.641,0.087,0.476,0.804,0.001,0.001,28821.0,19756.0,1.0
1|practice_id[A84613],-0.312,0.221,-0.726,0.109,0.001,0.001,26374.0,19249.0,1.0
1|practice_id[A84618],0.958,0.333,0.337,1.582,0.002,0.002,23941.0,18431.0,1.0
1|practice_id[A84619],-0.512,0.088,-0.677,-0.349,0.001,0.001,30418.0,18835.0,1.0
1|practice_id[A85001],-0.088,0.195,-0.465,0.27,0.001,0.001,25685.0,19122.0,1.0
1|practice_id[A85002],0.571,0.196,0.208,0.942,0.001,0.001,30074.0,19725.0,1.0
1|practice_id[A85003],0.347,0.09,0.175,0.513,0.0,0.001,33764.0,19213.0,1.0
1|practice_id[A85004],0.099,0.088,-0.061,0.266,0.001,0.001,25623.0,19122.0,1.0
1|practice_id[A85005],0.127,0.198,-0.236,0.5,0.001,0.001,29287.0,18663.0,1.0
1|practice_id[A85006],-0.084,0.089,-0.254,0.079,0.001,0.001,28109.0,18274.0,1.0
1|practice_id[A85007],0.59,0.196,0.229,0.964,0.001,0.001,26023.0,19086.0,1.0
1|practice_id[A85008],0.188,0.089,0.024,0.359,0.001,0.001,29220.0,19085.0,1.0
1|practice_id[A85009],0.126,0.088,-0.038,0.288,0.0,0.001,31153.0,20043.0,1.0
1|practice_id[A85010],-0.011,0.088,-0.178,0.15,0.001,0.001,29014.0,19898.0,1.0
1|practice_id[A85011],0.261,0.088,0.097,0.426,0.001,0.001,31028.0,19052.0,1.0
1|practice_id[A85012],0.359,0.196,-0.023,0.712,0.001,0.001,26928.0,20755.0,1.0
1|practice_id[A85013],-0.852,0.198,-1.214,-0.475,0.001,0.001,24656.0,18967.0,1.0
1|practice_id[A85015],-0.615,0.264,-1.104,-0.118,0.002,0.002,23060.0,18838.0,1.0
1|practice_id[A85016],0.401,0.089,0.234,0.568,0.001,0.001,29682.0,18952.0,1.0
1|practice_id[A85017],0.027,0.197,-0.354,0.388,0.001,0.001,26733.0,19297.0,1.0
1|practice_id[A85018],0.05,0.089,-0.121,0.215,0.001,0.001,26793.0,17707.0,1.0
1|practice_id[A85019],-0.683,0.197,-1.053,-0.306,0.001,0.001,25172.0,17961.0,1.0
1|practice_id[A85020],-0.148,0.088,-0.311,0.017,0.001,0.001,28821.0,18688.0,1.0
1|practice_id[A85021],-0.103,0.2,-0.477,0.279,0.001,0.001,26081.0,18776.0,1.0
1|practice_id[A85023],0.287,0.088,0.122,0.454,0.001,0.001,31075.0,19036.0,1.0
1|practice_id[A85024],-0.384,0.087,-0.546,-0.217,0.001,0.001,29351.0,19081.0,1.0
1|practice_id[A85026],0.548,0.088,0.381,0.71,0.001,0.001,28865.0,19201.0,1.0
1|practice_id[A85601],-0.568,0.398,-1.327,0.155,0.002,0.003,25964.0,18192.0,1.0
1|practice_id[A85605],-0.327,0.129,-0.573,-0.088,0.001,0.001,26213.0,19138.0,1.0
1|practice_id[A85609],-0.055,0.197,-0.423,0.321,0.001,0.001,26910.0,19223.0,1.0
1|practice_id[A85611],-0.006,0.087,-0.174,0.156,0.001,0.001,29961.0,19169.0,1.0
1|practice_id[A85614],-0.291,0.198,-0.653,0.097,0.001,0.001,26034.0,18773.0,1.0
1|practice_id[A85616],0.246,0.089,0.084,0.418,0.001,0.001,29943.0,18691.0,1.0
1|practice_id[A85617],0.065,0.089,-0.1,0.235,0.0,0.001,34391.0,18361.0,1.0
1|practice_id[A85620],0.473,0.088,0.313,0.642,0.001,0.001,28817.0,19201.0,1.0
1|practice_id[A85621],-0.694,0.195,-1.069,-0.336,0.001,0.001,27066.0,19594.0,1.0
1|practice_id[A86003],-0.076,0.196,-0.441,0.298,0.001,0.001,26593.0,19373.0,1.0
1|practice_id[A86004],-0.173,0.088,-0.344,-0.012,0.001,0.001,29269.0,18734.0,1.0
1|practice_id[A86005],0.504,0.195,0.136,0.862,0.001,0.001,27176.0,19948.0,1.0
1|practice_id[A86006],-0.253,0.199,-0.618,0.125,0.001,0.001,24808.0,18943.0,1.0
1|practice_id[A86007],-0.126,0.193,-0.483,0.237,0.001,0.001,25626.0,19404.0,1.0
1|practice_id[A86008],-0.189,0.198,-0.55,0.194,0.001,0.001,27684.0,19272.0,1.0
1|practice_id[A86010],0.434,0.198,0.076,0.819,0.001,0.001,27940.0,19129.0,1.0
1|practice_id[A86011],0.114,0.088,-0.055,0.276,0.0,0.001,32108.0,18747.0,1.0
1|practice_id[A86012],-0.023,0.088,-0.182,0.147,0.001,0.001,29436.0,19532.0,1.0
1|practice_id[A86013],0.322,0.087,0.159,0.487,0.0,0.001,33048.0,18525.0,1.0
1|practice_id[A86015],0.193,0.199,-0.174,0.568,0.001,0.001,26586.0,19307.0,1.0
1|practice_id[A86016],0.187,0.198,-0.179,0.561,0.001,0.001,24755.0,19096.0,1.0
1|practice_id[A86017],0.093,0.087,-0.072,0.254,0.001,0.001,28586.0,19052.0,1.0
1|practice_id[A86018],0.216,0.194,-0.147,0.583,0.001,0.001,26360.0,19691.0,1.0
1|practice_id[A86020],-0.392,0.197,-0.754,-0.014,0.001,0.001,26137.0,18921.0,1.0
1|practice_id[A86021],0.461,0.087,0.294,0.623,0.0,0.001,31652.0,19865.0,1.0
1|practice_id[A86022],0.092,0.088,-0.075,0.255,0.001,0.001,28138.0,19835.0,1.0
1|practice_id[A86023],0.736,0.198,0.365,1.112,0.001,0.001,28615.0,19100.0,1.0
1|practice_id[A86024],0.227,0.193,-0.138,0.589,0.001,0.001,25559.0,18962.0,1.0
1|practice_id[A86025],0.281,0.088,0.106,0.436,0.001,0.001,29988.0,19489.0,1.0
1|practice_id[A86026],-0.082,0.088,-0.247,0.083,0.0,0.001,31375.0,20010.0,1.0
1|practice_id[A86027],-0.303,0.197,-0.674,0.072,0.001,0.001,28790.0,19494.0,1.0
1|practice_id[A86028],-0.245,0.197,-0.626,0.119,0.001,0.001,26834.0,18904.0,1.0
1|practice_id[A86029],0.578,0.199,0.204,0.948,0.001,0.001,24777.0,18641.0,1.0
1|practice_id[A86030],0.103,0.088,-0.063,0.267,0.001,0.001,28268.0,19192.0,1.0
1|practice_id[A86031],0.011,0.088,-0.155,0.179,0.001,0.001,28598.0,19116.0,1.0
1|practice_id[A86033],-0.191,0.197,-0.555,0.186,0.001,0.001,27671.0,18572.0,1.0
1|practice_id[A86035],0.355,0.195,-0.009,0.722,0.001,0.001,26753.0,18799.0,1.0
1|practice_id[A86036],0.309,0.198,-0.063,0.674,0.001,0.001,22969.0,19427.0,1.0
1|practice_id[A86037],0.141,0.088,-0.024,0.305,0.001,0.001,30051.0,19796.0,1.0
1|practice_id[A86038],0.345,0.088,0.182,0.513,0.001,0.001,30979.0,18928.0,1.0
1|practice_id[A86040],0.078,0.088,-0.084,0.247,0.001,0.001,29610.0,19115.0,1.0
1|practice_id[A86041],-0.214,0.196,-0.592,0.151,0.001,0.001,28453.0,19479.0,1.0
1|practice_id[A86601],-0.392,0.088,-0.556,-0.224,0.001,0.001,30546.0,18918.0,1.0
1|practice_id[A87002],-0.103,0.088,-0.263,0.068,0.001,0.001,30442.0,18782.0,1.0
1|practice_id[A87003],0.263,0.088,0.1,0.431,0.001,0.001,31176.0,19357.0,1.0
1|practice_id[A87004],-0.46,0.088,-0.626,-0.293,0.001,0.001,30460.0,18771.0,1.0
1|practice_id[A87005],0.447,0.088,0.285,0.614,0.001,0.001,30312.0,18170.0,1.0
1|practice_id[A87006],0.335,0.09,0.172,0.51,0.001,0.001,28208.0,19483.0,1.0
1|practice_id[A87007],-0.435,0.198,-0.803,-0.064,0.001,0.001,28981.0,19538.0,1.0
1|practice_id[A87008],-0.43,0.088,-0.595,-0.263,0.001,0.001,28567.0,18392.0,1.0
1|practice_id[A87009],-0.12,0.088,-0.292,0.039,0.001,0.001,30666.0,18617.0,1.0
1|practice_id[A87011],0.356,0.088,0.194,0.525,0.001,0.001,28204.0,19238.0,1.0
1|practice_id[A87012],0.2,0.197,-0.16,0.583,0.001,0.001,26670.0,18574.0,1.0
1|practice_id[A87013],0.24,0.087,0.08,0.407,0.0,0.001,32658.0,19450.0,1.0
1|practice_id[A87014],-0.315,0.115,-0.533,-0.1,0.001,0.001,26459.0,18814.0,1.0
1|practice_id[A87015],-0.099,0.087,-0.262,0.068,0.0,0.001,31159.0,19393.0,1.0
1|practice_id[A87016],-0.228,0.087,-0.395,-0.068,0.0,0.001,31793.0,20297.0,1.0
1|practice_id[A87017],-0.056,0.197,-0.43,0.31,0.001,0.001,26573.0,18978.0,1.0
1|practice_id[A87019],0.337,0.087,0.168,0.497,0.0,0.001,32238.0,19126.0,1.0
1|practice_id[A87020],-0.004,0.088,-0.167,0.163,0.0,0.001,31783.0,18752.0,1.0
1|practice_id[A87022],0.057,0.088,-0.108,0.221,0.001,0.001,30089.0,19814.0,1.0
1|practice_id[A87023],0.2,0.089,0.034,0.367,0.001,0.001,29749.0,19400.0,1.0
1|practice_id[A87027],0.009,0.088,-0.154,0.178,0.001,0.001,28017.0,19439.0,1.0
1|practice_id[A87029],-0.403,0.088,-0.573,-0.243,0.001,0.001,28217.0,18601.0,1.0
1|practice_id[A87030],-0.136,0.088,-0.3,0.029,0.001,0.001,28907.0,19268.0,1.0
1|practice_id[A87600],0.197,0.087,0.031,0.359,0.001,0.001,30071.0,20159.0,1.0
1|practice_id[A87612],0.047,0.196,-0.309,0.429,0.001,0.001,26641.0,18336.0,1.0
1|practice_id[A87615],0.289,0.197,-0.089,0.65,0.001,0.001,23461.0,19737.0,1.0
1|practice_id[A88001],0.439,0.088,0.276,0.605,0.0,0.001,31528.0,18821.0,1.0
1|practice_id[A88002],0.107,0.088,-0.062,0.27,0.0,0.001,32022.0,18940.0,1.0
1|practice_id[A88003],-0.109,0.088,-0.27,0.06,0.001,0.001,27068.0,18783.0,1.0
1|practice_id[A88004],-0.122,0.088,-0.287,0.044,0.001,0.001,29775.0,19145.0,1.0
1|practice_id[A88005],0.409,0.088,0.247,0.579,0.001,0.001,29618.0,19487.0,1.0
1|practice_id[A88006],-0.1,0.088,-0.265,0.065,0.0,0.001,31228.0,18074.0,1.0
1|practice_id[A88007],0.247,0.088,0.084,0.415,0.0,0.001,32498.0,20058.0,1.0
1|practice_id[A88008],0.041,0.088,-0.124,0.207,0.001,0.001,28989.0,19153.0,1.0
1|practice_id[A88009],-0.388,0.087,-0.552,-0.222,0.0,0.001,32471.0,19625.0,1.0
1|practice_id[A88010],0.601,0.088,0.434,0.763,0.0,0.001,30843.0,20082.0,1.0
1|practice_id[A88011],-0.524,0.155,-0.802,-0.223,0.001,0.001,26792.0,18710.0,1.0
1|practice_id[A88012],0.721,0.089,0.561,0.894,0.001,0.001,29674.0,18679.0,1.0
1|practice_id[A88013],0.233,0.088,0.075,0.406,0.001,0.001,28033.0,19878.0,1.0
1|practice_id[A88014],-0.43,0.087,-0.59,-0.262,0.001,0.001,27122.0,18037.0,1.0
1|practice_id[A88015],0.408,0.088,0.239,0.571,0.001,0.001,29054.0,18639.0,1.0
1|practice_id[A88016],0.024,0.089,-0.142,0.192,0.001,0.001,28593.0,18736.0,1.0
1|practice_id[A88020],-0.875,0.159,-1.179,-0.582,0.001,0.001,27042.0,18857.0,1.0
1|practice_id[A88022],-0.231,0.089,-0.398,-0.062,0.001,0.001,27982.0,18425.0,1.0
1|practice_id[A88023],-0.353,0.089,-0.519,-0.186,0.001,0.001,30152.0,18210.0,1.0
1|practice_id[A88024],-0.962,0.36,-1.618,-0.267,0.002,0.002,22656.0,17974.0,1.0
1|practice_id[A88025],0.52,0.088,0.351,0.682,0.001,0.001,29251.0,20289.0,1.0
1|practice_id[A88601],-0.098,0.088,-0.263,0.071,0.001,0.001,30383.0,19448.0,1.0
1|practice_id[A88603],-0.513,0.094,-0.693,-0.342,0.001,0.001,29264.0,18925.0,1.0
1|practice_id[A88608],0.014,0.088,-0.152,0.179,0.001,0.001,29520.0,19772.0,1.0
1|practice_id[A88611],-0.063,0.131,-0.305,0.184,0.001,0.001,26186.0,20082.0,1.0
1|practice_id[A88613],-0.578,0.087,-0.739,-0.411,0.001,0.001,30003.0,18689.0,1.0
1|practice_id[A88614],-0.75,0.147,-1.028,-0.48,0.001,0.001,25197.0,18529.0,1.0
1|practice_id[A89001],0.771,0.087,0.609,0.935,0.001,0.001,30098.0,18739.0,1.0
1|practice_id[A89002],-0.192,0.089,-0.358,-0.024,0.0,0.001,32459.0,19476.0,1.0
1|practice_id[A89003],0.597,0.151,0.304,0.87,0.001,0.001,24654.0,18433.0,1.0
1|practice_id[A89004],0.479,0.088,0.312,0.644,0.001,0.001,29523.0,20039.0,1.0
1|practice_id[A89005],0.027,0.088,-0.135,0.195,0.001,0.001,28343.0,19162.0,1.0
1|practice_id[A89006],0.102,0.088,-0.064,0.263,0.001,0.001,26908.0,19677.0,1.0
1|practice_id[A89007],0.28,0.088,0.11,0.44,0.001,0.001,28842.0,18954.0,1.0
1|practice_id[A89008],0.018,0.087,-0.152,0.174,0.0,0.001,30936.0,20429.0,1.0
1|practice_id[A89009],0.784,0.089,0.614,0.947,0.001,0.001,28435.0,19128.0,1.0
1|practice_id[A89010],0.17,0.088,0.005,0.336,0.0,0.001,31273.0,19102.0,1.0
1|practice_id[A89011],-0.015,0.087,-0.183,0.143,0.0,0.001,30871.0,20306.0,1.0
1|practice_id[A89012],0.05,0.089,-0.118,0.214,0.0,0.001,31826.0,18773.0,1.0
1|practice_id[A89013],-0.111,0.088,-0.273,0.055,0.0,0.001,32806.0,19914.0,1.0
1|practice_id[A89014],0.308,0.126,0.073,0.552,0.001,0.001,27817.0,19857.0,1.0
1|practice_id[A89015],0.168,0.089,-0.002,0.334,0.001,0.001,27907.0,19157.0,1.0
1|practice_id[A89016],0.104,0.089,-0.056,0.277,0.001,0.001,29917.0,20171.0,1.0
1|practice_id[A89017],-0.025,0.088,-0.185,0.145,0.0,0.001,32743.0,19181.0,1.0
1|practice_id[A89018],0.561,0.089,0.391,0.721,0.001,0.001,31212.0,19035.0,1.0
1|practice_id[A89019],-0.453,0.088,-0.617,-0.285,0.001,0.001,30961.0,19472.0,1.0
1|practice_id[A89020],0.871,0.088,0.707,1.037,0.001,0.001,27998.0,18932.0,1.0
1|practice_id[A89021],0.406,0.089,0.237,0.569,0.001,0.001,29874.0,19147.0,1.0
1|practice_id[A89022],0.349,0.089,0.185,0.519,0.001,0.001,31334.0,20402.0,1.0
1|practice_id[A89023],0.061,0.088,-0.106,0.225,0.001,0.001,27306.0,20308.0,1.0
1|practice_id[A89024],0.208,0.088,0.04,0.371,0.001,0.001,29787.0,18875.0,1.0
1|practice_id[A89025],0.509,0.088,0.339,0.669,0.001,0.001,27138.0,18717.0,1.0
1|practice_id[A89026],0.062,0.088,-0.105,0.227,0.001,0.001,29695.0,19440.0,1.0
1|practice_id[A89027],0.206,0.088,0.04,0.37,0.001,0.001,30138.0,19930.0,1.0
1|practice_id[A89028],0.44,0.088,0.281,0.612,0.001,0.001,29767.0,18627.0,1.0
1|practice_id[A89029],-0.497,0.125,-0.734,-0.262,0.001,0.001,26626.0,18372.0,1.0
1|practice_id[A89030],0.339,0.088,0.173,0.504,0.001,0.001,29888.0,19701.0,1.0
1|practice_id[A89031],0.714,0.088,0.549,0.877,0.001,0.001,28908.0,20124.0,1.0
1|practice_id[A89032],0.249,0.087,0.086,0.411,0.001,0.001,27373.0,18854.0,1.0
1|practice_id[A89034],0.026,0.088,-0.14,0.19,0.0,0.001,32680.0,19972.0,1.0
1|practice_id[A89035],0.023,0.089,-0.14,0.195,0.001,0.001,29230.0,17492.0,1.0
1|practice_id[A89036],0.218,0.088,0.055,0.388,0.0,0.001,32034.0,18778.0,1.0
1|practice_id[A89038],-0.389,0.155,-0.683,-0.099,0.001,0.001,27779.0,19636.0,1.0
1|practice_id[A89040],0.363,0.088,0.2,0.531,0.001,0.001,26470.0,19662.0,1.0
1|practice_id[A89041],-0.112,0.089,-0.278,0.053,0.001,0.001,31321.0,19760.0,1.0
1|practice_id[A89042],-0.548,0.13,-0.79,-0.303,0.001,0.001,25994.0,17445.0,1.0
1|practice_id[A89603],-0.154,0.088,-0.319,0.009,0.001,0.001,30760.0,18790.0,1.0
1|practice_id[A89604],0.819,0.088,0.66,0.99,0.001,0.001,30421.0,19264.0,1.0
1|practice_id[A89610],-0.333,0.137,-0.587,-0.07,0.001,0.001,31473.0,19725.0,1.0
1|practice_id[A89611],0.994,0.185,0.646,1.344,0.001,0.001,25391.0,17389.0,1.0
1|practice_id[A89612],-0.165,0.114,-0.386,0.043,0.001,0.001,24452.0,20068.0,1.0
1|practice_id[A89614],0.154,0.088,-0.012,0.317,0.0,0.001,31278.0,19574.0,1.0
1|practice_id[A89616],0.25,0.088,0.081,0.413,0.001,0.001,28140.0,19447.0,1.0
1|practice_id[A89617],0.271,0.088,0.103,0.435,0.001,0.001,29373.0,19620.0,1.0
1|practice_id[A89618],-0.662,0.272,-1.181,-0.155,0.002,0.002,24299.0,17836.0,1.0
1|practice_id[A89620],-0.127,0.125,-0.355,0.112,0.001,0.001,25095.0,19097.0,1.0
1|practice_id[A89621],-0.898,0.163,-1.203,-0.592,0.001,0.001,20160.0,16920.0,1.0
1|practice_id[A89623],0.694,0.088,0.524,0.855,0.001,0.001,28912.0,19991.0,1.0
1|practice_id[A89624],1.091,0.128,0.849,1.33,0.001,0.001,26023.0,18595.0,1.0
1|practice_id[A89625],-0.502,0.395,-1.272,0.211,0.003,0.003,24902.0,17568.0,1.0
1|practice_id[A89632],0.071,0.102,-0.115,0.264,0.001,0.001,29371.0,19635.0,1.0
1|practice_id[A89634],0.171,0.106,-0.026,0.372,0.001,0.001,31311.0,20407.0,1.0
1|practice_id[B81002],0.17,0.088,0.003,0.334,0.001,0.001,27171.0,18919.0,1.0
1|practice_id[B81003],0.175,0.088,0.014,0.345,0.001,0.001,30380.0,20292.0,1.0
1|practice_id[B81004],0.32,0.089,0.152,0.485,0.001,0.001,30741.0,19468.0,1.0
1|practice_id[B81005],-0.128,0.089,-0.294,0.039,0.001,0.001,31111.0,19130.0,1.0
1|practice_id[B81006],-0.329,0.089,-0.494,-0.162,0.001,0.001,29270.0,19589.0,1.0
1|practice_id[B81007],-0.095,0.089,-0.263,0.069,0.001,0.001,29003.0,18928.0,1.0
1|practice_id[B81008],0.001,0.088,-0.165,0.165,0.001,0.001,28101.0,19590.0,1.0
1|practice_id[B81010],0.375,0.088,0.207,0.536,0.001,0.001,29974.0,19022.0,1.0
1|practice_id[B81011],0.555,0.088,0.394,0.725,0.0,0.001,32099.0,17686.0,1.0
1|practice_id[B81012],0.028,0.088,-0.141,0.188,0.001,0.001,27244.0,18593.0,1.0
1|practice_id[B81013],0.07,0.088,-0.094,0.236,0.0,0.001,30842.0,19507.0,1.0
1|practice_id[B81014],0.278,0.088,0.116,0.446,0.0,0.001,32063.0,20076.0,1.0
1|practice_id[B81015],-0.086,0.087,-0.248,0.075,0.0,0.001,34532.0,19846.0,1.0
1|practice_id[B81016],0.341,0.088,0.18,0.512,0.0,0.001,33151.0,20352.0,1.0
1|practice_id[B81017],0.007,0.089,-0.16,0.174,0.001,0.001,30534.0,18044.0,1.0
1|practice_id[B81018],0.279,0.088,0.113,0.443,0.001,0.001,30045.0,19507.0,1.0
1|practice_id[B81019],-0.777,0.18,-1.12,-0.443,0.001,0.001,26776.0,18079.0,1.0
1|practice_id[B81020],0.05,0.088,-0.119,0.213,0.001,0.001,28522.0,19591.0,1.0
1|practice_id[B81021],0.943,0.11,0.734,1.148,0.001,0.001,26627.0,18909.0,1.0
1|practice_id[B81022],0.861,0.089,0.698,1.034,0.001,0.001,30688.0,19130.0,1.0
1|practice_id[B81023],0.455,0.088,0.296,0.626,0.001,0.001,27306.0,19419.0,1.0
1|practice_id[B81024],0.423,0.088,0.249,0.581,0.001,0.001,30585.0,19100.0,1.0
1|practice_id[B81025],-0.279,0.088,-0.442,-0.113,0.001,0.001,29038.0,20167.0,1.0
1|practice_id[B81026],0.208,0.088,0.043,0.371,0.001,0.001,29301.0,19197.0,1.0
1|practice_id[B81027],0.647,0.088,0.484,0.815,0.0,0.001,32670.0,19653.0,1.0
1|practice_id[B81029],-0.236,0.088,-0.397,-0.069,0.0,0.001,33405.0,19530.0,1.0
1|practice_id[B81030],-0.255,0.088,-0.417,-0.085,0.001,0.001,30151.0,19377.0,1.0
1|practice_id[B81031],-0.299,0.088,-0.467,-0.135,0.001,0.001,29512.0,19252.0,1.0
1|practice_id[B81032],0.15,0.088,-0.019,0.313,0.001,0.001,29903.0,19338.0,1.0
1|practice_id[B81034],0.02,0.088,-0.153,0.178,0.001,0.001,30244.0,19720.0,1.0
1|practice_id[B81035],0.435,0.087,0.272,0.601,0.0,0.001,31159.0,19995.0,1.0
1|practice_id[B81037],0.267,0.088,0.105,0.436,0.001,0.001,30014.0,19723.0,1.0
1|practice_id[B81038],0.613,0.087,0.449,0.778,0.001,0.001,29992.0,19110.0,1.0
1|practice_id[B81039],-0.209,0.087,-0.37,-0.043,0.0,0.001,31261.0,18710.0,1.0
1|practice_id[B81040],-0.294,0.088,-0.46,-0.131,0.001,0.001,27637.0,18426.0,1.0
1|practice_id[B81041],0.009,0.088,-0.153,0.177,0.001,0.001,28814.0,18428.0,1.0
1|practice_id[B81042],-0.234,0.088,-0.401,-0.069,0.0,0.001,31308.0,18799.0,1.0
1|practice_id[B81043],0.016,0.088,-0.145,0.184,0.001,0.001,29291.0,18690.0,1.0
1|practice_id[B81044],0.358,0.227,-0.077,0.78,0.001,0.001,25477.0,18051.0,1.0
1|practice_id[B81045],-0.015,0.089,-0.185,0.149,0.001,0.001,30720.0,19509.0,1.0
1|practice_id[B81046],0.962,0.087,0.794,1.122,0.0,0.001,32228.0,19830.0,1.0
1|practice_id[B81047],-0.184,0.088,-0.345,-0.014,0.001,0.001,30671.0,19035.0,1.0
1|practice_id[B81048],-0.188,0.088,-0.355,-0.025,0.0,0.001,32538.0,18387.0,1.0
1|practice_id[B81049],0.15,0.093,-0.026,0.324,0.001,0.001,28900.0,18830.0,1.0
1|practice_id[B81050],-0.052,0.097,-0.234,0.128,0.001,0.001,28784.0,19130.0,1.0
1|practice_id[B81051],0.13,0.089,-0.037,0.296,0.001,0.001,30533.0,19708.0,1.0
1|practice_id[B81052],-0.25,0.088,-0.418,-0.086,0.0,0.001,31635.0,19963.0,1.0
1|practice_id[B81053],0.395,0.102,0.208,0.59,0.001,0.001,29180.0,18791.0,1.0
1|practice_id[B81054],0.478,0.087,0.311,0.637,0.001,0.001,28789.0,18363.0,1.0
1|practice_id[B81055],0.629,0.089,0.458,0.789,0.001,0.001,30098.0,19057.0,1.0
1|practice_id[B81056],0.103,0.094,-0.071,0.284,0.001,0.001,27185.0,18860.0,1.0
1|practice_id[B81057],-0.833,0.151,-1.116,-0.55,0.001,0.001,27216.0,19125.0,1.0
1|practice_id[B81058],0.052,0.087,-0.111,0.218,0.001,0.001,27934.0,19998.0,1.0
1|practice_id[B81060],-0.119,0.088,-0.288,0.044,0.001,0.001,29430.0,18854.0,1.0
1|practice_id[B81062],0.939,0.1,0.756,1.129,0.001,0.001,29269.0,19403.0,1.0
1|practice_id[B81063],-0.236,0.088,-0.403,-0.074,0.001,0.001,30449.0,18869.0,1.0
1|practice_id[B81064],-0.297,0.088,-0.459,-0.129,0.0,0.001,31513.0,20596.0,1.0
1|practice_id[B81065],0.179,0.088,0.014,0.345,0.001,0.001,28178.0,19523.0,1.0
1|practice_id[B81066],0.027,0.088,-0.14,0.191,0.001,0.001,30133.0,19198.0,1.0
1|practice_id[B81068],0.068,0.088,-0.095,0.238,0.001,0.001,27872.0,18456.0,1.0
1|practice_id[B81069],-0.276,0.087,-0.434,-0.108,0.0,0.001,31766.0,19232.0,1.0
1|practice_id[B81070],0.424,0.088,0.252,0.583,0.001,0.001,30259.0,18968.0,1.0
1|practice_id[B81072],-0.874,0.187,-1.235,-0.531,0.001,0.001,27052.0,17879.0,1.0
1|practice_id[B81074],-0.159,0.089,-0.32,0.014,0.001,0.001,28713.0,18746.0,1.0
1|practice_id[B81075],-0.188,0.088,-0.349,-0.018,0.001,0.001,29815.0,20293.0,1.0
1|practice_id[B81077],0.73,0.089,0.567,0.9,0.001,0.001,30152.0,19070.0,1.0
1|practice_id[B81080],-0.354,0.088,-0.525,-0.194,0.0,0.001,31991.0,19748.0,1.0
1|practice_id[B81081],1.016,0.149,0.746,1.307,0.001,0.001,23950.0,18494.0,1.0
1|practice_id[B81082],0.274,0.088,0.113,0.442,0.001,0.001,30296.0,20405.0,1.0
1|practice_id[B81084],-0.06,0.135,-0.313,0.195,0.001,0.001,27243.0,18238.0,1.0
1|practice_id[B81085],-0.033,0.088,-0.197,0.132,0.001,0.001,28305.0,18948.0,1.0
1|practice_id[B81087],0.847,0.087,0.684,1.012,0.0,0.001,32097.0,19982.0,1.0
1|practice_id[B81088],-0.062,0.087,-0.229,0.101,0.001,0.001,30243.0,19012.0,1.0
1|practice_id[B81089],-0.301,0.115,-0.514,-0.081,0.001,0.001,26720.0,19194.0,1.0
1|practice_id[B81090],0.282,0.088,0.113,0.443,0.0,0.001,32584.0,19820.0,1.0
1|practice_id[B81091],-0.348,0.088,-0.513,-0.183,0.0,0.001,31251.0,19178.0,1.0
1|practice_id[B81092],-0.351,0.088,-0.517,-0.182,0.001,0.001,27162.0,19435.0,1.0
